"longitude","latitude","genus","species","country"
-96.97693,30.853245,"Triatoma","Triatoma gerstaeckeri","US"
-99.073646,29.726613,"Triatoma","Triatoma gerstaeckeri","US"
-96.97693,30.853245,"Triatoma","Triatoma gerstaeckeri","US"
-97.8167,30.2167,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.8167,30.2167,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.8167,30.2167,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.687799,29.225517,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.7167,29.9333,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.45,27.8,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-96.615826,32.671521,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.45,27.8,"Triatoma","Triatoma gerstaeckeri","US"
-97.45,27.8,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-96.95,29.3833,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.687799,29.225517,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-97.8167,30.2167,"Triatoma","Triatoma gerstaeckeri","US"
-97.45,27.8,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-94.739089,30.152435,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-99.8333,29.8167,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-99.259481,26.921149,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.003598,28.805267,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-97.848612,28.819147,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.848612,28.819147,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-99.7667,30.4667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.7167,29.9333,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-97.002768,31.135459,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-97.872228,30.122712,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-102.407425,34.715342,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-98.263068,26.100355,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.95,30.3167,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.1,27.7667,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-94.169626,30.01577,"Triatoma","Triatoma gerstaeckeri","US"
-98.530424,31.649815,"Triatoma","Triatoma gerstaeckeri","US"
-97.258467,29.477458,"Triatoma","Triatoma gerstaeckeri","US"
-98.437733,30.881427,"Triatoma","Triatoma gerstaeckeri","US"
-98.205138,29.905729,"Triatoma","Triatoma gerstaeckeri","US"
-100.030682,29.524435,"Triatoma","Triatoma gerstaeckeri","US"
-99.727099,29.567208,"Triatoma","Triatoma gerstaeckeri","US"
-99.788968,29.235771,"Triatoma","Triatoma gerstaeckeri","US"
-100.728188,31.567263,"Triatoma","Triatoma gerstaeckeri","US"
-98.079275,29.65113,"Triatoma","Triatoma gerstaeckeri","US"
-98.484682,30.108493,"Triatoma","Triatoma gerstaeckeri","US"
-97.94459,28.048347,"Triatoma","Triatoma gerstaeckeri","US"
-98.031964,29.393777,"Triatoma","Triatoma gerstaeckeri","US"
-97.55004,30.028472,"Triatoma","Triatoma gerstaeckeri","US"
-98.997574,29.671541,"Triatoma","Triatoma gerstaeckeri","US"
-98.242012,29.610355,"Triatoma","Triatoma gerstaeckeri","US"
-98.632347,29.866608,"Triatoma","Triatoma gerstaeckeri","US"
-96.906175,28.40346,"Triatoma","Triatoma gerstaeckeri","US"
-96.843439,28.580558,"Triatoma","Triatoma gerstaeckeri","US"
-98.648329,26.597395,"Triatoma","Triatoma gerstaeckeri","US"
-99.153475,26.59022,"Triatoma","Triatoma gerstaeckeri","US"
-97.417656,28.112631,"Triatoma","Triatoma gerstaeckeri","US"
-97.74278,30.26694,"Triatoma","Triatoma gerstaeckeri","US"
-102.05189,29.78503,"Triatoma","Triatoma gerstaeckeri","US"
-102.05189,29.78503,"Triatoma","Triatoma gerstaeckeri","US"
-102.05189,29.78503,"Triatoma","Triatoma gerstaeckeri","US"
-98.248142,31.634641,"Triatoma","Triatoma gerstaeckeri","US"
-97.418,28.113,"Triatoma","Triatoma gerstaeckeri","US"
-97.781675,30.286326,"Triatoma","Triatoma gerstaeckeri","US"
-101.731,30.45,"Triatoma","Triatoma gerstaeckeri","US"
-101.731,30.45,"Triatoma","Triatoma gerstaeckeri","US"
-101.731,30.45,"Triatoma","Triatoma gerstaeckeri","US"
-101.731,30.45,"Triatoma","Triatoma gerstaeckeri","US"
-97.781675,30.286326,"Triatoma","Triatoma gerstaeckeri","US"
-98.11,26.09,"Triatoma","Triatoma gerstaeckeri","US"
-98.11,26.09,"Triatoma","Triatoma gerstaeckeri","US"
-97.781675,30.286326,"Triatoma","Triatoma gerstaeckeri","US"
-98.11,26.09,"Triatoma","Triatoma gerstaeckeri","US"
-97.418,28.113,"Triatoma","Triatoma gerstaeckeri","US"
-97.875453,30.184928,"Triatoma","Triatoma gerstaeckeri","US"
-97.875453,30.184928,"Triatoma","Triatoma gerstaeckeri","US"
-97.845959,30.159792,"Triatoma","Triatoma gerstaeckeri","US"
-97.328825,27.66936,"Triatoma","Triatoma gerstaeckeri","US"
-101.157508,33.666358,"Triatoma","Triatoma gerstaeckeri","US"
-97.471237,27.703144,"Triatoma","Triatoma gerstaeckeri","US"
-99.139358,28.301985,"Triatoma","Triatoma gerstaeckeri","US"
-98.126351,30.039092,"Triatoma","Triatoma gerstaeckeri","US"
-97.328909,27.669312,"Triatoma","Triatoma gerstaeckeri","US"
-100.826745,33.629074,"Triatoma","Triatoma gerstaeckeri","US"
